region	ring	station	sector	layer	subsector	roll	nstrips_geom	nstrips_noise	eff_mean	eff_min	eff_max	n_dead	eta	phi	rawId
0	-1	2	3	1	1	1	90	90	0.972459	0.972459	0.972459	0	-0.41982	1.01085	637567281
0	-1	2	3	1	1	2	90	90	0.968173	0.968173	0.968173	0	-0.544294	1.01085	637600049
0	-1	2	3	1	1	3	90	90	0.968885	0.968885	0.968885	0	-0.668372	1.01085	637632817
0	-1	2	3	2	1	1	84	84	0.94229	0.94229	0.94229	0	-0.428235	1.01193	637569329
0	-1	2	3	2	1	3	84	84	0.912168	0.912168	0.912168	0	-0.597819	1.01193	637634865
0	-1	2	4	1	1	1	90	90	0.930809	0.930809	0.930809	0	-0.365045	1.53445	637567409
0	-1	2	4	1	1	2	90	90	0	0	0	90	-0.509826	1.53445	637600177
0	-1	2	4	1	1	3	90	90	0.970317	0.970317	0.970317	0	-0.652317	1.53445	637632945
0	-1	2	4	2	1	1	84	84	0.838259	0.838259	0.838259	0	-0.377274	1.53553	637569457
0	-1	2	4	2	1	3	84	84	0.862135	0.862135	0.862135	0	-0.582227	1.53553	637634993
0	-1	2	5	1	1	1	90	90	0.968807	0.968807	0.968807	0	-0.365045	2.05805	637567537
0	-1	2	5	1	1	2	90	90	0.972213	0.972213	0.972213	0	-0.509826	2.05805	637600305
0	-1	2	5	1	1	3	90	90	0.979927	0.979927	0.979927	0	-0.652317	2.05805	637633073
0	-1	2	5	2	1	1	84	84	0.942158	0.942158	0.942158	0	-0.377273	2.05912	637569585
0	-1	2	5	2	1	3	84	84	0.970474	0.970474	0.970474	0	-0.582227	2.05912	637635121
0	-1	2	6	1	1	1	90	90	0.970583	0.970583	0.970583	0	-0.365045	2.58164	637567665
0	-1	2	6	1	1	2	90	90	0.971866	0.971866	0.971866	0	-0.509826	2.58164	637600433
0	-1	2	6	1	1	3	90	90	0.97797	0.97797	0.97797	0	-0.652317	2.58164	637633201
0	-1	2	6	2	1	1	84	84	0.959181	0.959181	0.959181	0	-0.377273	2.58272	637569713
0	-1	2	6	2	1	3	84	84	0.940115	0.940115	0.940115	0	-0.582227	2.58272	637635249
0	-1	2	7	1	1	1	90	90	0.956155	0.956155	0.956155	0	-0.365045	3.10524	637567793
0	-1	2	7	1	1	2	90	90	0.973628	0.973628	0.973628	0	-0.509826	3.10524	637600561
0	-1	2	7	1	1	3	90	90	0.970352	0.970352	0.970352	0	-0.652317	3.10524	637633329
0	-1	2	7	2	1	1	84	84	0.953498	0.953498	0.953498	0	-0.377274	3.10632	637569841
0	-1	2	7	2	1	3	84	84	0.962867	0.962867	0.962867	0	-0.582227	3.10632	637635377
0	-1	2	8	1	1	1	90	90	0.959942	0.959942	0.959942	0	-0.365045	-2.65434	637567921
0	-1	2	8	1	1	2	90	90	0.972898	0.972898	0.972898	0	-0.509826	-2.65434	637600689
0	-1	2	8	1	1	3	90	90	0.975458	0.975458	0.975458	0	-0.652317	-2.65434	637633457
0	-1	2	8	2	1	1	84	84	0.90667	0.90667	0.90667	0	-0.377273	-2.65326	637569969
0	-1	2	8	2	1	3	84	84	0.962672	0.962672	0.962672	0	-0.582227	-2.65326	637635505
0	-1	2	9	1	1	1	90	90	0.970693	0.970693	0.970693	0	-0.365045	-2.13074	637568049
0	-1	2	9	1	1	2	90	90	0.944176	0.944176	0.944176	0	-0.509826	-2.13074	637600817
0	-1	2	9	1	1	3	90	90	0.976598	0.976598	0.976598	0	-0.652317	-2.13074	637633585
0	-1	2	9	2	1	1	84	84	0.939339	0.939339	0.939339	0	-0.377273	-2.12967	637570097
0	-1	2	9	2	1	3	84	84	0.917501	0.917501	0.917501	0	-0.582227	-2.12967	637635633
0	-1	2	10	1	1	1	90	90	0.979375	0.979375	0.979375	0	-0.365045	-1.60715	637568177
0	-1	2	10	1	1	2	90	90	0.968442	0.968442	0.968442	0	-0.509826	-1.60715	637600945
0	-1	2	10	1	1	3	90	90	0.981884	0.981884	0.981884	0	-0.652317	-1.60715	637633713
0	-1	2	10	2	1	1	84	84	0.928629	0.928629	0.928629	0	-0.377274	-1.60607	637570225
0	-1	2	10	2	1	3	84	84	0.97567	0.97567	0.97567	0	-0.582227	-1.60607	637635761
0	-1	2	11	1	1	1	90	90	0.906512	0.906512	0.906512	0	-0.365045	-1.08355	637568305
0	-1	2	11	1	1	2	90	90	0.966651	0.966651	0.966651	0	-0.509826	-1.08355	637601073
0	-1	2	11	1	1	3	90	90	0.983564	0.983564	0.983564	0	-0.652317	-1.08355	637633841
0	-1	2	11	2	1	1	84	84	0.91804	0.91804	0.91804	0	-0.377273	-1.08247	637570353
0	-1	2	11	2	1	3	84	84	0.957383	0.957383	0.957383	0	-0.582227	-1.08247	637635889
0	-1	2	12	1	1	1	90	90	0.956728	0.956728	0.956728	0	-0.365045	-0.559948	637568433
0	-1	2	12	1	1	2	90	90	0.980291	0.980291	0.980291	0	-0.509826	-0.559948	637601201
0	-1	2	12	1	1	3	90	90	0.973156	0.973156	0.973156	0	-0.652317	-0.559948	637633969
0	-1	2	12	2	1	1	84	84	0.8823	0.8823	0.8823	0	-0.377273	-0.558869	637570481
0	-1	2	12	2	1	3	84	84	0.972423	0.972423	0.972423	0	-0.582227	-0.558869	637636017
0	-1	3	1	1	1	1	42	42	0.963331	0.963331	0.963331	0	-0.332542	-0.0937211	637567057
0	-1	3	1	1	2	1	42	42	0.96041	0.96041	0.96041	0	-0.330147	0.153885	637571153
0	-1	3	1	1	1	3	42	42	0.978355	0.978355	0.978355	0	-0.516563	-0.0937211	637632593
0	-1	3	1	1	2	3	42	42	0.958486	0.958486	0.958486	0	-0.513015	0.153885	637636689
0	-1	3	2	1	1	1	42	42	0.91894	0.91894	0.91894	0	-0.332542	0.429878	637567185
0	-1	3	2	1	2	1	42	42	0.955666	0.955666	0.955666	0	-0.330147	0.677483	637571281
0	-1	3	2	1	1	3	42	42	0.95105	0.95105	0.95105	0	-0.516563	0.429878	637632721
0	-1	3	2	1	2	3	42	42	0.966868	0.966868	0.966868	0	-0.513015	0.677483	637636817
0	-1	3	3	1	1	1	42	42	0.966956	0.966956	0.966956	0	-0.378001	0.953476	637567313
0	-1	3	3	1	2	1	42	42	0.949164	0.949164	0.949164	0	-0.375307	1.20108	637571409
0	-1	3	3	1	1	3	42	42	0.97184	0.97184	0.97184	0	-0.530701	0.953476	637632849
0	-1	3	3	1	2	3	42	42	0.977033	0.977033	0.977033	0	-0.527072	1.20108	637636945
0	-1	3	4	1	1	1	42	42	0.956209	0.956209	0.956209	0	-0.332542	1.47708	637567441
0	-1	3	4	1	2	1	42	42	0.940688	0.940688	0.940688	0	-0.330147	1.72468	637571537
0	-1	3	4	1	1	3	42	42	0.977419	0.977419	0.977419	0	-0.516563	1.47708	637632977
0	-1	3	4	1	2	3	42	42	0.974881	0.974881	0.974881	0	-0.513015	1.72468	637637073
0	-1	3	5	1	1	1	42	42	0	0	0	42	-0.332542	2.00067	637567569
0	-1	3	5	1	2	1	42	42	0.969751	0.969751	0.969751	0	-0.330147	2.24828	637571665
0	-1	3	5	1	1	3	42	42	0	0	0	42	-0.516563	2.00067	637633105
0	-1	3	5	1	2	3	42	42	0.952494	0.952494	0.952494	0	-0.513015	2.24828	637637201
0	-1	3	6	1	1	1	42	42	0.83428	0.83428	0.83428	0	-0.332542	2.52427	637567697
0	-1	3	6	1	2	1	42	42	0.965932	0.965932	0.965932	0	-0.330147	2.77188	637571793
0	-1	3	6	1	1	3	42	42	0.981513	0.981513	0.981513	0	-0.516563	2.52427	637633233
0	-1	3	6	1	2	3	42	42	0.978617	0.978617	0.978617	0	-0.513015	2.77188	637637329
0	-1	3	7	1	1	1	42	42	0.950499	0.950499	0.950499	0	-0.332542	3.04787	637567825
0	-1	3	7	1	2	1	42	42	0.94156	0.94156	0.94156	0	-0.330147	-2.98771	637571921
0	-1	3	7	1	1	3	42	42	0.965752	0.965752	0.965752	0	-0.516563	3.04787	637633361
0	-1	3	7	1	2	3	42	42	0.976853	0.976853	0.976853	0	-0.513015	-2.98771	637637457
0	-1	3	8	1	1	1	42	42	0.931839	0.931839	0.931839	0	-0.332542	-2.71171	637567953
0	-1	3	8	1	2	1	42	42	0.742841	0.742841	0.742841	0	-0.330147	-2.46411	637572049
0	-1	3	8	1	1	3	42	42	0.967239	0.967239	0.967239	0	-0.516563	-2.71171	637633489
0	-1	3	8	1	2	3	42	42	0.979772	0.979772	0.979772	0	-0.513015	-2.46411	637637585
0	-1	3	9	1	1	1	42	42	0.925412	0.925412	0.925412	0	-0.332542	-2.18812	637568081
0	-1	3	9	1	2	1	42	42	0.950324	0.950324	0.950324	0	-0.330147	-1.94051	637572177
0	-1	3	9	1	1	3	42	42	0.969903	0.969903	0.969903	0	-0.516563	-2.18812	637633617
0	-1	3	9	1	2	3	42	42	0.963428	0.963428	0.963428	0	-0.513015	-1.94051	637637713
0	-1	3	10	1	1	1	42	42	0.915828	0.915828	0.915828	0	-0.332542	-1.66452	637568209
0	-1	3	10	1	2	1	42	42	0.934081	0.934081	0.934081	0	-0.330147	-1.41691	637572305
0	-1	3	10	1	1	3	42	42	0.96232	0.96232	0.96232	0	-0.516563	-1.66452	637633745
0	-1	3	10	1	2	3	42	42	0.971978	0.971978	0.971978	0	-0.513015	-1.41691	637637841
0	-1	3	11	1	1	1	42	42	0.932624	0.932624	0.932624	0	-0.332542	-1.14092	637568337
0	-1	3	11	1	2	1	42	42	0.214764	0.214764	0.214764	0	-0.330147	-0.893313	637572433
0	-1	3	11	1	1	3	42	42	0.962218	0.962218	0.962218	0	-0.516563	-1.14092	637633873
0	-1	3	11	1	2	3	42	42	0.514538	0.514538	0.514538	0	-0.513015	-0.893313	637637969
0	-1	3	12	1	1	1	42	42	0.890277	0.890277	0.890277	0	-0.332542	-0.61732	637568465
0	-1	3	12	1	2	1	42	42	0.92028	0.92028	0.92028	0	-0.330147	-0.369714	637572561
0	-1	3	12	1	1	3	42	42	0.946528	0.946528	0.946528	0	-0.516563	-0.61732	637634001
0	-1	3	12	1	2	3	42	42	0.972558	0.972558	0.972558	0	-0.513015	-0.369714	637638097
0	-1	4	1	1	1	1	48	48	0.962917	0.962917	0.962917	0	-0.276998	-0.265657	637567089
0	-1	4	1	1	2	1	48	48	0.944675	0.944675	0.944675	0	-0.286785	0.01178	637571185
0	-1	4	1	1	1	3	48	48	0.934654	0.934654	0.934654	0	-0.433458	-0.265657	637632625
0	-1	4	1	1	2	3	48	48	0.790211	0.790211	0.790211	0	-0.448224	0.01178	637636721
0	-1	4	2	1	1	1	48	48	0.673191	0.673191	0.673191	0	-0.276998	0.257941	637567217
0	-1	4	2	1	2	1	48	48	0.936361	0.936361	0.936361	0	-0.286785	0.535379	637571313
0	-1	4	2	1	1	3	48	48	0.683859	0.683859	0.683859	0	-0.433458	0.257941	637632753
0	-1	4	2	1	2	3	48	48	0.97046	0.97046	0.97046	0	-0.448224	0.535379	637636849
0	-1	4	3	1	1	1	48	48	0.961498	0.961498	0.961498	0	-0.31536	0.78154	637567345
0	-1	4	3	1	2	1	48	48	0.968777	0.968777	0.968777	0	-0.326418	1.05898	637571441
0	-1	4	3	1	1	3	48	48	0.951058	0.951058	0.951058	0	-0.445618	0.78154	637632881
0	-1	4	3	1	2	3	48	48	0.951764	0.951764	0.951764	0	-0.460746	1.05898	637636977
0	-1	4	4	1	1	1	36	36	0.959427	0.959427	0.959427	0	-0.272347	1.2479	637567473
0	-1	4	4	1	2	1	36	36	0.920805	0.920805	0.920805	0	-0.284759	1.44968	637571569
0	-1	4	4	1	1	3	36	36	0.919534	0.919534	0.919534	0	-0.426425	1.2479	637633009
0	-1	4	4	1	2	3	36	36	0.964606	0.964606	0.964606	0	-0.445172	1.44968	637637105
0	-1	4	4	1	3	1	36	36	0.945598	0.945598	0.945598	0	-0.284759	1.69191	637575665
0	-1	4	4	1	4	1	36	36	0.943769	0.943769	0.943769	0	-0.272347	1.8937	637579761
0	-1	4	4	1	3	3	36	36	0.959998	0.959998	0.959998	0	-0.445172	1.69191	637641201
0	-1	4	4	1	4	3	36	36	0.948357	0.948357	0.948357	0	-0.426425	1.8937	637645297
0	-1	4	5	1	1	1	48	48	0.956045	0.956045	0.956045	0	-0.286785	2.08261	637567601
0	-1	4	5	1	2	1	48	48	0.943248	0.943248	0.943248	0	-0.276998	2.36005	637571697
0	-1	4	5	1	1	3	48	48	0.824098	0.824098	0.824098	0	-0.448224	2.08261	637633137
0	-1	4	5	1	2	3	48	48	0.826066	0.826066	0.826066	0	-0.433458	2.36005	637637233
0	-1	4	6	1	1	1	48	48	0.954855	0.954855	0.954855	0	-0.286785	2.60621	637567729
0	-1	4	6	1	2	1	48	48	0.965196	0.965196	0.965196	0	-0.276998	2.88365	637571825
0	-1	4	6	1	1	3	48	48	0.957482	0.957482	0.957482	0	-0.448224	2.60621	637633265
0	-1	4	6	1	2	3	48	48	0.949828	0.949828	0.949828	0	-0.433458	2.88365	637637361
0	-1	4	7	1	1	1	48	48	0.954754	0.954754	0.954754	0	-0.286785	3.12981	637567857
0	-1	4	7	1	2	1	48	48	0.954754	0.954754	0.954754	0	-0.276998	-2.87594	637571953
0	-1	4	7	1	1	3	48	48	0.971601	0.971601	0.971601	0	-0.448224	3.12981	637633393
0	-1	4	7	1	2	3	48	48	0.955437	0.955437	0.955437	0	-0.433458	-2.87594	637637489
0	-1	4	8	1	2	1	36	36	0.942535	0.942535	0.942535	0	-0.279296	-2.38566	637572081
0	-1	4	8	1	1	1	48	48	0.942031	0.942031	0.942031	0	-0.286785	-2.62977	637567985
0	-1	4	8	1	2	3	36	36	0.929485	0.929485	0.929485	0	-0.43693	-2.38566	637637617
0	-1	4	8	1	1	3	48	48	0.971015	0.971015	0.971015	0	-0.448224	-2.62977	637633521
0	-1	4	9	1	1	1	48	48	0.896844	0.896844	0.896844	0	-0.285827	-2.08596	637568113
0	-1	4	9	1	1	3	48	48	0.892676	0.892676	0.892676	0	-0.446781	-2.08596	637633649
0	-1	4	10	1	1	1	60	60	0.832725	0.832725	0.832725	0	-0.281835	-1.7597	637568241
0	-1	4	10	1	1	3	60	60	0.956681	0.956681	0.956681	0	-0.440762	-1.7597	637633777
0	-1	4	10	1	2	1	60	60	0.952517	0.952517	0.952517	0	-0.281835	-1.38189	637572337
0	-1	4	10	1	2	3	60	60	0.967457	0.967457	0.967457	0	-0.440762	-1.38189	637637873
0	-1	4	11	1	1	1	48	48	0.961287	0.961287	0.961287	0	-0.285827	-1.05568	637568369
0	-1	4	11	1	1	3	48	48	0.942153	0.942153	0.942153	0	-0.446781	-1.05568	637633905
0	-1	4	12	1	1	1	36	36	0.962734	0.962734	0.962734	0	-0.279296	-0.755931	637568497
0	-1	4	12	1	2	1	48	48	0	0	0	48	-0.286785	-0.511819	637572593
0	-1	4	12	1	1	3	36	36	0.961219	0.961219	0.961219	0	-0.43693	-0.755931	637634033
0	-1	4	12	1	2	3	48	48	0	0	0	48	-0.448224	-0.511819	637638129
0	0	1	1	1	1	1	90	90	0.96278	0.96278	0.96278	0	0.152878	0.0906435	637566997
0	0	1	1	1	1	3	90	90	0.957552	0.957552	0.957552	0	-0.138943	0.0906435	637632533
0	0	1	1	2	1	1	84	84	0.967829	0.967829	0.967829	0	0.14123	0.0736394	637569045
0	0	1	1	2	1	3	84	84	0.944081	0.944081	0.944081	0	-0.128344	0.0736394	637634581
0	0	1	5	1	1	1	90	90	0.956967	0.956967	0.956967	0	0.152878	2.18504	637567509
0	0	1	5	1	1	3	90	90	0.960153	0.960153	0.960153	0	-0.138943	2.18504	637633045
0	0	1	5	2	1	1	84	84	0.970629	0.970629	0.970629	0	0.14123	2.16803	637569557
0	0	1	5	2	1	3	84	84	0.956151	0.956151	0.956151	0	-0.128344	2.16803	637635093
0	0	1	9	1	1	1	90	90	0.926502	0.926502	0.926502	0	0.152878	-2.00375	637568021
0	0	1	9	1	1	3	90	90	0.92619	0.92619	0.92619	0	-0.138943	-2.00375	637633557
0	0	1	9	2	1	1	84	84	0.932819	0.932819	0.932819	0	0.14123	-2.02076	637570069
0	0	1	9	2	1	3	84	84	0.961911	0.961911	0.961911	0	-0.128344	-2.02076	637635605
0	0	1	2	1	1	1	90	90	0.923246	0.923246	0.923246	0	-0.152878	0.614242	637567125
0	0	1	2	1	1	3	90	90	0.953251	0.953251	0.953251	0	0.138943	0.614242	637632661
0	0	1	2	2	1	1	84	84	0.969738	0.969738	0.969738	0	-0.14123	0.597238	637569173
0	0	1	2	2	1	3	84	84	0.977178	0.977178	0.977178	0	0.128344	0.597238	637634709
0	0	1	6	1	1	1	90	90	0.957716	0.957716	0.957716	0	-0.152878	2.70864	637567637
0	0	1	6	1	1	3	90	90	0.94382	0.94382	0.94382	0	0.138943	2.70864	637633173
0	0	1	6	2	1	1	84	84	0.957784	0.957784	0.957784	0	-0.14123	2.69163	637569685
0	0	1	6	2	1	3	84	84	0.962577	0.962577	0.962577	0	0.128344	2.69163	637635221
0	0	1	10	1	1	1	90	90	0.965865	0.965865	0.965865	0	-0.152878	-1.48015	637568149
0	0	1	10	1	1	3	90	90	0.950521	0.950521	0.950521	0	0.138943	-1.48015	637633685
0	0	1	10	2	1	1	84	84	0.969908	0.969908	0.969908	0	-0.14123	-1.49716	637570197
0	0	1	10	2	1	3	84	84	0.956253	0.956253	0.956253	0	0.128344	-1.49716	637635733
0	0	1	3	1	1	1	90	90	0.958022	0.958022	0.958022	0	-0.152878	1.13784	637567253
0	0	1	3	1	1	3	90	90	0.954442	0.954442	0.954442	0	0.138943	1.13784	637632789
0	0	1	3	2	1	1	84	84	0.964324	0.964324	0.964324	0	-0.14123	1.12084	637569301
0	0	1	3	2	1	3	84	84	0.970059	0.970059	0.970059	0	0.128344	1.12084	637634837
0	0	1	7	1	1	1	90	90	0.975228	0.975228	0.975228	0	-0.152878	-3.05095	637567765
0	0	1	7	1	1	3	90	90	0.959054	0.959054	0.959054	0	0.138943	-3.05095	637633301
0	0	1	7	2	1	1	84	84	0.96118	0.96118	0.96118	0	-0.14123	-3.06795	637569813
0	0	1	7	2	1	3	84	84	0.912715	0.912715	0.912715	0	0.128344	-3.06795	637635349
0	0	1	11	1	1	1	90	90	0.947724	0.947724	0.947724	0	-0.152878	-0.956554	637568277
0	0	1	11	1	1	3	90	90	0.931826	0.931826	0.931826	0	0.138943	-0.956554	637633813
0	0	1	11	2	1	1	84	84	0.957271	0.957271	0.957271	0	-0.14123	-0.973558	637570325
0	0	1	11	2	1	3	84	84	0.968929	0.968929	0.968929	0	0.128344	-0.973558	637635861
0	0	1	4	1	1	1	90	90	0.963847	0.963847	0.963847	0	0.152878	1.66144	637567381
0	0	1	4	1	1	3	90	90	0.961736	0.961736	0.961736	0	-0.138943	1.66144	637632917
0	0	1	4	2	1	1	84	84	0.962771	0.962771	0.962771	0	0.14123	1.64444	637569429
0	0	1	4	2	1	3	84	84	0.96495	0.96495	0.96495	0	-0.128344	1.64444	637634965
0	0	1	8	1	1	1	90	90	0.953678	0.953678	0.953678	0	0.152878	-2.52735	637567893
0	0	1	8	1	1	3	90	90	0.954566	0.954566	0.954566	0	-0.138943	-2.52735	637633429
0	0	1	8	2	1	1	84	84	0.971394	0.971394	0.971394	0	0.14123	-2.54435	637569941
0	0	1	8	2	1	3	84	84	0.971189	0.971189	0.971189	0	-0.128344	-2.54435	637635477
0	0	1	12	1	1	1	90	90	0.957076	0.957076	0.957076	0	0.152878	-0.432955	637568405
0	0	1	12	1	1	3	90	90	0.953756	0.953756	0.953756	0	-0.138943	-0.432955	637633941
0	0	1	12	2	1	1	84	84	0.972345	0.972345	0.972345	0	0.14123	-0.449959	637570453
0	0	1	12	2	1	3	84	84	0.972159	0.972159	0.972159	0	-0.128344	-0.449959	637635989
0	0	2	1	1	1	1	90	90	0.976238	0.976238	0.976238	0	0.168293	-0.0363495	637567029
0	0	2	1	1	1	2	90	90	0.958359	0.958359	0.958359	0	0.0100947	-0.0363495	637599797
0	0	2	1	1	1	3	90	90	0.980386	0.980386	0.980386	0	-0.156636	-0.0363495	637632565
0	0	2	1	2	1	1	84	84	0.973728	0.973728	0.973728	0	0.119926	-0.0352701	637569077
0	0	2	1	2	1	3	84	84	0.960418	0.960418	0.960418	0	-0.108967	-0.0352701	637634613
0	0	2	5	1	1	1	90	90	0.964777	0.964777	0.964777	0	0.168293	2.05805	637567541
0	0	2	5	1	1	2	90	90	0.967901	0.967901	0.967901	0	0.0100947	2.05805	637600309
0	0	2	5	1	1	3	90	90	0	0	0	90	-0.156636	2.05805	637633077
0	0	2	5	2	1	1	84	84	0.953625	0.953625	0.953625	0	0.119926	2.05912	637569589
0	0	2	5	2	1	3	84	84	0.948063	0.948063	0.948063	0	-0.108967	2.05912	637635125
0	0	2	9	1	1	1	90	90	0.972726	0.972726	0.972726	0	0.168293	-2.13074	637568053
0	0	2	9	1	1	2	90	90	0.960626	0.960626	0.960626	0	0.0100947	-2.13074	637600821
0	0	2	9	1	1	3	90	90	0.96986	0.96986	0.96986	0	-0.156636	-2.13074	637633589
0	0	2	9	2	1	1	84	84	0.954031	0.954031	0.954031	0	0.119926	-2.12967	637570101
0	0	2	9	2	1	3	84	84	0.951802	0.951802	0.951802	0	-0.108967	-2.12967	637635637
0	0	2	2	1	1	1	90	90	0.968075	0.968075	0.968075	0	-0.168293	0.487249	637567157
0	0	2	2	1	1	2	90	90	0.970006	0.970006	0.970006	0	-0.0100947	0.487249	637599925
0	0	2	2	1	1	3	90	90	0.966441	0.966441	0.966441	0	0.156636	0.487249	637632693
0	0	2	2	2	1	1	84	84	0.947689	0.947689	0.947689	0	-0.119926	0.488329	637569205
0	0	2	2	2	1	3	84	84	0.938613	0.938613	0.938613	0	0.108967	0.488329	637634741
0	0	2	6	1	1	1	90	90	0.975461	0.975461	0.975461	0	-0.168293	2.58164	637567669
0	0	2	6	1	1	2	90	90	0.970517	0.970517	0.970517	0	-0.0100947	2.58164	637600437
0	0	2	6	1	1	3	90	90	0.974907	0.974907	0.974907	0	0.156636	2.58164	637633205
0	0	2	6	2	1	1	84	84	0.968832	0.968832	0.968832	0	-0.119926	2.58272	637569717
0	0	2	6	2	1	3	84	84	0.96531	0.96531	0.96531	0	0.108967	2.58272	637635253
0	0	2	10	1	1	1	90	90	0.96814	0.96814	0.96814	0	-0.168293	-1.60715	637568181
0	0	2	10	1	1	2	90	90	0.965372	0.965372	0.965372	0	-0.0100947	-1.60715	637600949
0	0	2	10	1	1	3	90	90	0.969142	0.969142	0.969142	0	0.156636	-1.60715	637633717
0	0	2	10	2	1	1	84	84	0.957605	0.957605	0.957605	0	-0.119926	-1.60607	637570229
0	0	2	10	2	1	3	84	84	0.920267	0.920267	0.920267	0	0.108967	-1.60607	637635765
0	0	2	3	1	1	1	90	90	0.872466	0.872466	0.872466	0	-0.168293	1.01085	637567285
0	0	2	3	1	1	2	90	90	0.976878	0.976878	0.976878	0	-0.0100947	1.01085	637600053
0	0	2	3	1	1	3	90	90	0.859883	0.859883	0.859883	0	0.156636	1.01085	637632821
0	0	2	3	2	1	1	84	84	0.962769	0.962769	0.962769	0	-0.119926	1.01193	637569333
0	0	2	3	2	1	3	84	84	0.876823	0.876823	0.876823	0	0.108967	1.01193	637634869
0	0	2	7	1	1	1	90	90	0.975755	0.975755	0.975755	0	-0.168293	3.10524	637567797
0	0	2	7	1	1	2	90	90	0.961139	0.961139	0.961139	0	-0.0100947	3.10524	637600565
0	0	2	7	1	1	3	90	90	0.976481	0.976481	0.976481	0	0.156636	3.10524	637633333
0	0	2	7	2	1	1	84	84	0.646422	0.646422	0.646422	0	-0.119926	3.10632	637569845
0	0	2	7	2	1	3	84	84	0.968059	0.968059	0.968059	0	0.108967	3.10632	637635381
0	0	2	11	1	1	1	90	90	0	0	0	90	-0.168293	-1.08355	637568309
0	0	2	11	1	1	2	90	90	0	0	0	90	-0.0100947	-1.08355	637601077
0	0	2	11	1	1	3	90	90	0.976435	0.976435	0.976435	0	0.156636	-1.08355	637633845
0	0	2	11	2	1	1	84	84	0.925013	0.925013	0.925013	0	-0.119926	-1.08247	637570357
0	0	2	11	2	1	3	84	84	0.949402	0.949402	0.949402	0	0.108967	-1.08247	637635893
0	0	2	4	1	1	1	90	90	0.973887	0.973887	0.973887	0	0.168293	1.53445	637567413
0	0	2	4	1	1	2	90	90	0.954044	0.954044	0.954044	0	0.0100947	1.53445	637600181
0	0	2	4	1	1	3	90	90	0.957956	0.957956	0.957956	0	-0.156636	1.53445	637632949
0	0	2	4	2	1	1	84	84	0.938595	0.938595	0.938595	0	0.119926	1.53553	637569461
0	0	2	4	2	1	3	84	84	0.964829	0.964829	0.964829	0	-0.108967	1.53553	637634997
0	0	2	8	1	1	1	90	90	0.964944	0.964944	0.964944	0	0.168293	-2.65434	637567925
0	0	2	8	1	1	2	90	90	0.95164	0.95164	0.95164	0	0.0100947	-2.65434	637600693
0	0	2	8	1	1	3	90	90	0.974482	0.974482	0.974482	0	-0.156636	-2.65434	637633461
0	0	2	8	2	1	1	84	84	0.967627	0.967627	0.967627	0	0.119926	-2.65326	637569973
0	0	2	8	2	1	3	84	84	0.854813	0.854813	0.854813	0	-0.108967	-2.65326	637635509
0	0	2	12	1	1	1	90	90	0.957393	0.957393	0.957393	0	0.168293	-0.559948	637568437
0	0	2	12	1	1	2	90	90	0.950374	0.950374	0.950374	0	0.0100947	-0.559948	637601205
0	0	2	12	1	1	3	90	90	0.971853	0.971853	0.971853	0	-0.156636	-0.559948	637633973
0	0	2	12	2	1	1	84	84	0	0	0	84	0.119926	-0.558869	637570485
0	0	2	12	2	1	3	84	84	0	0	0	84	-0.108967	-0.558869	637636021
0	0	3	1	1	1	1	42	42	0.96099	0.96099	0.96099	0	0.105212	-0.0937211	637567061
0	0	3	1	1	2	1	42	42	0.958839	0.958839	0.958839	0	0.10443	0.153885	637571157
0	0	3	1	1	1	3	42	42	0.968329	0.968329	0.968329	0	-0.0955878	-0.0937211	637632597
0	0	3	1	1	2	3	42	42	0.979475	0.979475	0.979475	0	-0.0948768	0.153885	637636693
0	0	3	5	1	1	1	42	42	0.967947	0.967947	0.967947	0	0.105212	2.00067	637567573
0	0	3	5	1	2	1	42	42	0.957486	0.957486	0.957486	0	0.10443	2.24828	637571669
0	0	3	5	1	1	3	42	42	0.625377	0.625377	0.625377	0	-0.0955878	2.00067	637633109
0	0	3	5	1	2	3	42	42	0.953927	0.953927	0.953927	0	-0.0948768	2.24828	637637205
0	0	3	9	1	1	1	42	42	0.952092	0.952092	0.952092	0	0.105212	-2.18812	637568085
0	0	3	9	1	2	1	42	42	0.957582	0.957582	0.957582	0	0.10443	-1.94051	637572181
0	0	3	9	1	1	3	42	42	0.967165	0.967165	0.967165	0	-0.0955878	-2.18812	637633621
0	0	3	9	1	2	3	42	42	0.96324	0.96324	0.96324	0	-0.0948768	-1.94051	637637717
0	0	3	2	1	1	1	42	42	0.958661	0.958661	0.958661	0	-0.105212	0.429878	637567189
0	0	3	2	1	2	1	42	42	0.957138	0.957138	0.957138	0	-0.10443	0.677483	637571285
0	0	3	2	1	1	3	42	42	0.918138	0.918138	0.918138	0	0.0955878	0.429878	637632725
0	0	3	2	1	2	3	42	42	0.951649	0.951649	0.951649	0	0.0948768	0.677483	637636821
0	0	3	6	1	1	1	42	42	0.962011	0.962011	0.962011	0	-0.105212	2.52427	637567701
0	0	3	6	1	2	1	42	42	0.966409	0.966409	0.966409	0	-0.10443	2.77188	637571797
0	0	3	6	1	1	3	42	42	0.949549	0.949549	0.949549	0	0.0955878	2.52427	637633237
0	0	3	6	1	2	3	42	42	0.962025	0.962025	0.962025	0	0.0948768	2.77188	637637333
0	0	3	10	1	1	1	42	42	0.72419	0.72419	0.72419	0	-0.105212	-1.66452	637568213
